Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,y
-0.6772692985770474,-7.381529533113504,0.8032076789524569,-1.0983613320331629,2.7992125254243203,-4.80117593230105,-0.2096761969654642,-1.5306455170544,1.698791770945659,-6.08391977935287,-2.086316994148899,0.5029110520341478,-3.103317514708215,-1.532147586902875,1.0206008733070202,1.1131551130801534,-2.130104786107941,-7.332834975006064,-4.329720825448272,1.1466170462374206,0.0874440906150195,0.883435889777038,-0.425937610932652,1.7807522288445903,0.7912011843504412,-0.7412420699815025,0.3219925631083918,-0.0038780392026818715,-1.0407011902205952,0.04600659559069707,1
0.2110893145394254,-0.8604629947936253,-1.1996091673833533,-5.633223419570269,3.098351865929055,0.208642455937126,-2.7351971304493006,-4.282132078680338,0.3080259920955033,-1.0490042427693538,-3.2608244050317134,3.5362055624398323,-3.6822895298284473,0.6744683205482075,-5.16842634721069,0.7381492336094191,-5.45249465771382,-5.919689524505898,-1.8301780029871908,1.5047033689774856,-0.411272769564648,-2.4804532556328125,-0.3409773443038228,-0.3350631133180039,0.3546500762186164,-0.4052832660029419,-0.3896336924176674,1.2990299553929265,-0.9219232923031588,0.21925553002991072,1
-0.8518582436313631,-2.160586313536385,0.7877152721912992,-1.3232467129506027,2.5767846491142112,0.9993466737891943,-2.03119474809842,-0.9960679090878106,0.0648348583117983,-1.6067322112769202,-2.3680037147474478,2.3657512097510836,-3.3202705774376,-3.0472991719864506,-5.5893889806442525,0.49626403688882975,-0.6365027648356962,0.5520559992361602,0.11529097315951792,-2.3230282894369654,0.29851968402654344,0.371906983034976,-0.43192590448282875,-0.08780231216742834,0.23934750124241172,0.3305297304381344,0.06834696533879236,0.5655694734466691,0.32617354267579735,-0.36028463755663537,1
-0.5072858176114765,-13.70123959735151,8.206454855317935,-16.957980544162158,6.435598762589324,-13.4654352141592,-1.733380732814769,-16.77273117648185,1.1924844099386056,-7.732908835725374,-15.126674233271187,5.968621881297209,-11.100737305985017,0.7187341973253272,-9.567119700677651,-0.8077515456780773,-7.700473179238893,-20.581431953781244,-8.079137549956126,0.898605105670058,0.34894708397900503,-0.0947400943874057,0.3141866982952028,-0.21813567083317928,0.3206871626834098,-0.2997076713124776,-0.21930357193920852,-0.39122874701483756,-0.40276063292110675,-0.3404209389344756,1
0.36459586408808686,-2.151597871556693,1.2199105314863572,-3.002888540662775,1.7113124690137662,0.18646025110039935,-1.1095726870463531,-2.3178305683459794,-0.06805325370065567,-1.555032441246886,-2.808864407032366,2.5618681387990514,-3.2865042679634495,1.4453529627458945,-4.6587233584617955,0.4027209568055814,-2.9052487840250256,-4.847439449846445,-0.7911825552160572,2.1797843205843948,0.07944551601292874,-0.17021508038307093,0.6952386806779782,-0.8071779615298655,-0.06723905805610073,-0.39308991565909174,0.5349446110821107,0.5293347892766813,-1.0641939506646299,-0.035806677791176175,1
0.13185149278035438,-26.4577446501446,21.793758069672418,-28.799348593316267,10.451146835594551,-17.847102168810036,1.2439245241225334,-43.1927555410642,-40.364286666063535,-7.972490256910516,-24.562546945494713,4.69382225313193,-10.763155537092048,-1.008333938852401,-4.289049397694351,-1.4524730182056798,-6.8017054802434975,-12.867046040755985,-5.608012727983455,-0.09541126835789952,10.698989443932406,-22.584390952279897,1.2688889189308978,5.33299708884135,0.1647957921007775,-1.52433101685313,-0.76529930640225,-7.26348214633855,-1.0795948553227337,-0.3518090374961391,1
0.08076835151604601,-0.6430338039881344,1.203827208476517,-7.758603282914002,8.90415677106517,4.603533661516156,-4.446083236835502,-2.383427064135507,0.19261485489031363,-3.262606902355546,-5.05250236713858,6.340306078481827,-7.0947612139198375,-2.644071634380094,-11.4123295951252,-0.3039225561992851,0.2723909258026131,0.7897714056882981,1.5917302645211893,-0.9162987905611334,1.750405831761943,0.3706106416112904,-0.4518477237176652,-0.2066568667021533,-1.1647399850223075,-0.3278235009395127,0.23133289561646236,1.2695663554101295,0.2682774853051147,-0.3562213188932957,1
-0.19278062863631162,-13.1926709562391,12.785970638298,-9.90665002092758,3.32033688288942,-4.80117593230105,5.76005855618556,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.05250236713858,4.40680552357904,-4.61075647740608,-1.90948796970811,-9.07271093398351,-0.226074450896345,-6.21155748212485,-6.24814535335983,-3.14924669470095,0.0515761185277783,-3.49304991519446,27.2028391573154,-8.88701714094871,5.30360690376998,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.939407362758877,-0.3562213188932957,1
-0.5740691197974981,-3.5990310520667066,0.6060117287362107,-3.43139959807014,0.7584275580700567,-0.6638700328678423,-1.22790388102871,-2.535534090897002,0.5160134746970724,0.6486828908212207,-4.066257151504212,2.804112551416383,-3.1091310054601173,-1.0215349892715595,-7.684361946295248,-0.796526030140245,-3.0051678321242656,-5.231760001970909,-0.8510366038538273,0.8854121742326022,-0.10751187629453221,0.5506479682899525,0.11455490755011798,-0.3722233723514823,-0.3607955136754358,0.3757807611698473,-1.0296968790533088,0.35164843655870415,-0.15271685272434396,0.3717068295891186,1
-0.8889832718751408,-3.8889339817151685,0.36842919425630477,-2.266311640500505,1.8238762389073986,-2.7484622034226502,1.0095685461420119,-0.061396742296138264,0.5380395943979314,-2.2268237928822923,-3.283401060849339,2.7323790781731687,-3.7107026745435463,1.3914029074979632,-1.9088600124242256,1.011826264731807,-2.8903769127087995,-6.665487607647759,-4.143782678749205,0.876018768156628,-0.9644653143631818,0.2454625709248903,0.9207446127235734,0.6282369321794585,-0.15501177907099817,0.05705629503611557,-0.33548272219373604,0.8352718509282845,-0.8863038063403743,1.7329679011855579,1
-0.16835610420839145,-3.1372241979676017,1.1257915009103892,-3.0127835822489413,1.968866725051564,-3.6518079515925717,0.5657450956446052,-14.326889889088413,6.58164765010179,-2.784586347915555,-4.067885266721914,1.2960619785713239,-3.668435003389333,-2.04204035387819,-1.7384124776041288,-0.2616987162528426,-2.6176555889427706,-8.783571838602413,-4.801070916068213,-1.0953498134122497,-0.5081225044564083,1.177516313567555,-0.1385321929699072,-0.14344249417691962,-0.5592504581008809,-1.2528903015450492,0.021765706690391802,0.48985437479097016,-0.7455820828196551,-0.3443580619619891,1
-0.5100799881673497,-6.141416307350161,5.44341997199788,-8.590920884254311,8.353056565015502,-6.415923001936092,-2.624079111421487,-11.152216547738814,6.095760071227212,-6.30023428703049,-11.6327395005541,7.38354699342091,-14.890223930183373,0.6543162830066128,-14.115584087254975,0.040011095054654104,-11.576312843247413,-24.524795918500224,-8.106689168737377,1.2559835447334848,-0.0263676025131481,2.46205591127559,-0.42709866708311894,-0.48024138894569274,0.46726702365515554,0.21825135709997695,0.22756526557287204,1.7091081318831416,0.1482713386747297,0.3494181348507423,1
0.9035080845663274,-1.6748558704287249,2.72480074692144,-4.082018261769574,8.229502787401325,-0.4219902215608145,-0.4951124713686759,-4.391113710816816,2.709884688135672,-3.49427572506535,-3.9459268726970187,3.700423469794043,-5.26995340778444,0.6434095436557816,-8.656185954161577,-2.4753217498443343,-3.5728782269058206,-6.164303051290141,-2.5389143005530674,0.32929086779952793,1.146191792488373,0.809406063174306,-0.5220717472324149,0.0361166481849476,-0.29317421883758654,-0.07847681174531165,0.07650805096176484,1.1330236520605066,0.45491558481499245,-0.2227294698166729,1
0.008414962266221506,0.6871116569405529,1.0380853324304373,1.4014020464772003,-0.6944600800017751,1.271258656162842,-0.7996100002507467,-6.459222487316289,0.22058352247915386,0.2088241772132509,0.5485532283719949,0.0987058172748175,1.1460202862318505,0.06954741064193751,-0.44364466701949334,0.9226592678657652,0.24679723080954621,0.4395964891498498,0.2903195534997567,2.1478493632108946,-0.08766430296953558,-1.1644836517148047,0.27830985175630424,-0.2507665850266263,0.1168013523368426,-0.28869778973850296,0.7056275739587305,0.002968784849072474,0.4119690893942297,-0.3562213188932957,1
-0.32488819436650057,-18.424231516251993,7.993077159485887,-19.33507226815598,7.295462336765283,-13.358291597751485,-4.425001286795604,-18.738263885081103,1.4997992410188035,-8.55308347584876,-15.217934051263834,4.8675578060809395,-9.445744359322031,0.8819922709744067,-8.014594247367512,-2.40024649210124,-10.111951264070116,-21.042763041653526,-9.244556677913293,-1.3497683275785903,-0.18158880622433973,0.35186469966161715,-0.5442995266484523,-1.482188548812135,0.770627692492875,0.21359341024429357,-0.21938511067874578,-2.4008113496639,-1.3081863363492767,-0.3562213188932957,1
